 +0.000000, +0.000000, +0.334810, +0.000000, +0.000000, +0.000000, +1.000000, +0.000000, +0.700000, -1.500000, +0.000000, +0.700000, -1.500000, +0.000000, +0.700000, -1.500000, +0.000000, +0.700000, -1.500000
 +0.000906, -0.000000, +0.335380, +0.000003, -0.003432, -0.000000, +0.999994, -0.000005, +0.703639, -1.487200, -0.000005, +0.703641, -1.487206, -0.000007, +0.712422, -1.505508, -0.000007, +0.712423, -1.505512
 +0.002346, -0.000001, +0.336346, +0.000005, -0.008464, -0.000001, +0.999964, -0.000007, +0.708682, -1.467348, -0.000007, +0.708685, -1.467359, -0.000010, +0.730635, -1.512669, -0.000010, +0.730637, -1.512676
 +0.004069, -0.000001, +0.337579, +0.000005, -0.013893, -0.000002, +0.999903, -0.000006, +0.713696, -1.444311, -0.000006, +0.713700, -1.444325, -0.000010, +0.750293, -1.519062, -0.000010, +0.750294, -1.519070
 +0.005907, -0.000001, +0.338980, +0.000004, -0.018974, -0.000002, +0.999820, -0.000001, +0.717911, -1.420682, -0.000001, +0.717915, -1.420697, -0.000006, +0.768695, -1.523338, -0.000006, +0.768696, -1.523346
 +0.007756, -0.000002, +0.340470, +0.000002, -0.023295, -0.000002, +0.999729, +0.000005, +0.721027, -1.398135, +0.000005, +0.721031, -1.398150, -0.000000, +0.784342, -1.524921, -0.000000, +0.784342, -1.524929
 +0.009552, -0.000003, +0.341990, -0.000000, -0.026677, -0.000002, +0.999644, +0.000010, +0.723034, -1.377674, +0.000010, +0.723038, -1.377688, +0.000006, +0.796576, -1.523751, +0.000006, +0.796577, -1.523759
 +0.011261, -0.000003, +0.343489, -0.000002, -0.029092, -0.000001, +0.999577, +0.000015, +0.724077, -1.359815, +0.000015, +0.724082, -1.359827, +0.000013, +0.805310, -1.520084, +0.000013, +0.805313, -1.520092
 +0.012866, -0.000004, +0.344932, -0.000004, -0.030610, +0.000000, +0.999531, +0.000018, +0.724367, -1.344729, +0.000018, +0.724373, -1.344740, +0.000020, +0.810813, -1.514351, +0.000020, +0.810820, -1.514363
 +0.014364, -0.000004, +0.346291, -0.000004, -0.031353, +0.000002, +0.999508, +0.000019, +0.724127, -1.332351, +0.000019, +0.724136, -1.332359, +0.000026, +0.813558, -1.507061, +0.000026, +0.813572, -1.507078
 +0.015756, -0.000005, +0.347548, -0.000004, -0.031470, +0.000005, +0.999505, +0.000018, +0.723565, -1.322464, +0.000018, +0.723577, -1.322471, +0.000032, +0.814107, -1.498732, +0.000032, +0.814129, -1.498756
 +0.017047, -0.000006, +0.348689, -0.000004, -0.031110, +0.000009, +0.999516, +0.000015, +0.722855, -1.314775, +0.000015, +0.722872, -1.314779, +0.000037, +0.813032, -1.489850, +0.000037, +0.813066, -1.489884
